date,year,price,price_log,USD_balance_ETF_log,short_term_predicted_price_log,predicted_price,btc_premium_rate
2024-12-25,2024,98918.5,11.50205155775168,24.29190799617209,11.440026928735808,92969.51556117265,0.06202462901587147
2024-12-26,2024,95740.5,11.469396685410405,24.305216880230358,11.427790198012788,91838.80484420745,0.04160648739761719
2024-12-27,2024,94663.5,11.45808377721152,24.29717485882406,11.45327743257113,94209.60625280504,0.004806344640389426
2024-12-28,2024,95513.0,11.467017642859016,24.29717485882406,11.45327743257113,94209.60625280504,0.01374021028788519
2024-12-29,2024,93835.0,11.449293199725373,24.29717485882406,11.45327743257113,94209.60625280504,-0.003984232845757774
2024-12-30,2024,92875.5,11.43901516558565,24.285464663976143,11.407502630824162,89994.39151081647,0.03151253476148774
2024-12-31,2024,93945.5,11.450470105876486,24.285615047383178,11.413115551566671,90500.943184933,0.0373545543098146
2025-01-01,2025,95048.5,11.462142566624244,24.285615047383178,11.413115551566671,90500.943184933,0.049027015057573564
2025-01-02,2025,97038.5,11.48286308595518,24.27871675028925,11.457509909999647,94609.19130566873,0.025353175955533658
2025-01-03,2025,98344.5,11.49623189952851,24.30432898463753,11.487892940693051,97527.81912942698,0.00833895883545921
2025-01-04,2025,98505.5,11.497867663164774,24.30432898463753,11.487892940693051,97527.81912942698,0.009974722471723041
2025-01-05,2025,98655.5,11.499389262557562,24.30432898463753,11.487892940693051,97527.81912942698,0.011496321864511216
2025-01-06,2025,102105.0,11.533756974550162,24.331214480807102,11.469824020684493,95781.42203590069,0.06393295386566855
2025-01-07,2025,97091.5,11.483409111827708,24.33263390054618,11.37368619980728,87001.98381145611,0.10972291202042861
2025-01-08,2025,95182.5,11.46355138035243,24.317117321430985,11.456496598059944,94513.37123852113,0.007054782292485129
2025-01-09,2025,92573.5,11.435758202571957,24.317117321430985,11.456496598059944,94513.37123852113,-0.02073839548798695
2025-01-10,2025,94876.5,11.46033132484963,24.3130015224354,11.444640542463015,93399.43196591125,0.015690782386615254
2025-01-11,2025,94769.5,11.45920290651912,24.3130015224354,11.444640542463015,93399.43196591125,0.014562364056105892
2025-01-12,2025,94091.5,11.452022992056753,24.3130015224354,11.444640542463015,93399.43196591125,0.007382449593738016
2025-01-13,2025,94471.5,11.456053480693651,24.305127847900433,11.446083847120537,93534.33312939835,0.009969633573113867
2025-01-14,2025,96776.5,11.480159475196562,24.299273301451986,11.43975871238722,92944.58296099388,0.04040076280934102
2025-01-15,2025,99849.5,11.511419331320157,24.320186239946782,11.475241908361129,96301.76332450773,0.03617742295902815
2025-01-16,2025,99658.5,11.509504620548134,24.337200815288856,11.387361534036756,88199.93755811537,0.12214308651137706
2025-01-17,2025,104255.0,11.55459510014162,24.365698129914357,11.542510429921945,103002.69479439917,0.012084670219675075
2025-01-18,2025,104175.0,11.553827456290653,24.365698129914357,11.542510429921945,103002.69479439917,0.011317026368708127
2025-01-19,2025,101835.0,11.531109135403858,24.365698129914357,11.542510429921945,103002.69479439917,-0.011401294518087468
2025-01-20,2025,103435.0,11.546698675077149,24.365698129914357,11.542510429921945,103002.69479439917,0.004188245155203774
2025-01-21,2025,105836.94,11.569654886806264,24.38649922407676,11.525207488342046,101235.77571579798,0.04444739846421797
2025-01-22,2025,103700.15,11.549258840696805,24.39285798096545,11.516971112673712,100405.38423833565,0.032287728023092654
2025-01-23,2025,103765.5,11.549888824524597,24.397655823897498,11.540188462211443,102763.80331947003,0.009700362313154187
2025-01-24,2025,104624.53,11.558133315547517,24.410701749655615,11.545989749004224,103361.69821748938,0.012143566543292295
2025-01-25,2025,104661.75,11.55848900059665,24.410701749655615,11.545989749004224,103361.69821748938,0.012499251592425153
2025-01-26,2025,102713.55,11.53969932489621,24.410701749655615,11.545989749004224,103361.69821748938,-0.006290424108014392
2025-01-27,2025,101784.85,11.530616550805508,24.399179092045134,11.525520292493397,101267.44764000355,0.005096258312111246
2025-01-28,2025,101051.12,11.523381806392313,24.399644986786672,11.519610110532351,100670.70376719013,0.0037716958599620654
2025-01-29,2025,103465.73,11.546995725747061,24.401971210177006,11.523871058075557,101100.57152668851,0.023124667671504895
2025-01-30,2025,104597.35,11.557873495684003,24.416714834774716,11.524732296085071,101187.68068714664,0.03314119959893169
2025-01-31,2025,102375.58,11.536403486584987,24.424612254515722,11.513071533256301,100014.60789545644,0.023331953328685984
2025-02-01,2025,100716.17,11.520061641783935,24.424612254515722,11.513071533256301,100014.60789545644,0.006990108527633154
2025-02-02,2025,97604.45,11.488678365624093,24.424612254515722,11.513071533256301,100014.60789545644,-0.024393167632208446
2025-02-03,2025,101613.22,11.528928923772128,24.41880804553371,11.512730296950144,99980.48510239545,0.016198626821983808
2025-02-04,2025,98064.84,11.493384171523383,24.427233391044307,11.483030627414502,97054.7593339185,0.010353544108880897
2025-02-05,2025,96663.51,11.478991257588941,24.42886719741296,11.479695514349071,96731.6099074708,-0.0007042567601303062
2025-02-06,2025,96556.75,11.477886197375646,24.4254143662102,11.49353720307073,98079.84816253735,-0.015651005695083597
2025-02-07,2025,96411.22,11.476377863867336,24.429631512067623,11.476494640664598,96422.47925088857,-0.00011677679726140866
2025-02-08,2025,96487.9,11.477172890864233,24.429631512067623,11.476494640664598,96422.47925088857,0.0006782501996358548
2025-02-09,2025,96316.13,11.47539108116404,24.429631512067623,11.476494640664598,96422.47925088857,-0.0011035595005584042
2025-02-10,2025,97182.27,11.484343566402869,24.425044240758126,11.49353720307073,98079.84816253735,-0.009193636667861327
2025-02-11,2025,95741.98,11.469412143743723,24.423643927619878,11.484750801904882,97221.85412999472,-0.015338658161159202
2025-02-12,2025,97487.01,11.487474417340701,24.41742134816069,11.483941554098909,97143.2093836835,0.003532863241792583
2025-02-13,2025,96509.66,11.477398385943987,24.413489387358076,11.47040299623413,95836.89319404148,0.006995389709857136
2025-02-14,2025,97313.39,11.485691874327724,24.415140800040145,11.477768056266964,96545.34335231443,0.007923818060760368
2025-02-15,2025,97421.88,11.486806105059776,24.415140800040145,11.477768056266964,96545.34335231443,0.009038048792811892
2025-02-16,2025,96141.22,11.473573431194772,24.415140800040145,11.477768056266964,96545.34335231443,-0.004194625072191371
2025-02-17,2025,95760.89,11.46960963425717,24.415140800040145,11.477768056266964,96545.34335231443,-0.008158422009794108
2025-02-18,2025,95311.48,11.46490554408726,24.413626693242097,11.470706822274998,95866.01536168218,-0.0058012781877376796
2025-02-19,2025,96452.52,11.476806145519774,24.411847746798443,11.494645385070122,98188.59873135615,-0.01783923955034794
2025-02-20,2025,98205.71,11.494819639291618,24.402683166015326,11.506131188680698,99322.8752621175,-0.01131154938907919
2025-02-21,2025,96037.63,11.472495372812876,24.40109445487326,11.47578392444924,96353.97457793457,-0.003288551636364545
2025-02-22,2025,96526.65,11.47757441500343,24.40109445487326,11.47578392444924,96353.97457793457,0.001790490554189006
2025-02-23,2025,96293.93,11.475160563608535,24.40109445487326,11.47578392444924,96353.97457793457,-0.0006233608407058
2025-02-24,2025,91730.65,11.426611844491896,24.38668644748998,11.47514242353201,96292.18323658408,-0.04853057904011315
2025-02-25,2025,88671.76,11.392696741054928,24.35771022436546,11.422938211361554,91394.28346700044,-0.03024147030662583
2025-02-26,2025,83913.92,11.337546790493219,24.33750256056425,11.387361534036756,88199.93755811537,-0.04981474354353743
2025-02-27,2025,84626.51,11.346002853482267,24.33004275506297,11.364423782204023,86199.85566272378,-0.01842092872175627
2025-02-28,2025,84349.81,11.342727835452312,24.3325987102955,11.37368619980728,87001.98381145611,-0.03095836435496757
2025-03-01,2025,85789.78,11.359655164162277,24.3325987102955,11.37368619980728,87001.98381145611,-0.014031035645002632
2025-03-02,2025,94073.58,11.451832521008095,24.3325987102955,11.37368619980728,87001.98381145611,0.07814632120081555
2025-03-03,2025,86094.58,11.363201738376311,24.330588103808008,11.372077233390897,86862.11309516185,-0.00887549501458551
2025-03-04,2025,87198.96,11.375947683220444,24.32668816014973,11.41665607976075,90821.93222593606,-0.04070839654030678
2025-03-05,2025,90483.48,11.412922571588837,24.325644692692013,11.45601440672542,94467.80869572762,-0.043091835136582546
2025-03-06,2025,89770.99,11.405017150873059,24.32197711844856,11.441080195569759,93067.48885543508,-0.036063044696700075
2025-03-07,2025,86616.71,11.369248032056982,24.310715927178997,11.33641695465296,83819.16458479925,0.03283107740402258
2025-03-08,2025,86151.22,11.363859403202293,24.310715927178997,11.33641695465296,83819.16458479925,0.02744244854933342
2025-03-09,2025,80639.59,11.297744998966873,24.310715927178997,11.33641695465296,83819.16458479925,-0.038671955686085724
2025-03-10,2025,78835.02,11.275112593365975,24.300355820554227,11.327407155849032,83067.36265375883,-0.052294562483057305
2025-03-11,2025,82575.94,11.321473633784873,24.289214654209054,11.329762633706425,83263.25660852536,-0.008288999921552076
2025-03-12,2025,83591.47,11.333696760374199,24.289590576530408,11.329762633706425,83263.25660852536,0.0039341266677741515
2025-03-13,2025,81030.29,11.302578314369754,24.285529927477555,11.355656627362123,85447.4313106402,-0.05307831299236909
2025-03-14,2025,83904.25,11.337431546714662,24.28670110861844,11.33576398667826,83764.45121964088,0.001667560036402449
2025-03-15,2025,84253.48,11.341585152999535,24.28670110861844,11.33576398667826,83764.45121964088,0.005821166321275939
2025-03-16,2025,82487.58,11.320403015535122,24.28670110861844,11.33576398667826,83764.45121964088,-0.015360971143136837
2025-03-17,2025,83930.57,11.337745188427576,24.294453501240934,11.394786185488728,88857.22841086047,-0.05704099706115251
2025-03-18,2025,82662.97,11.322527017737206,24.300316680079057,11.327407155849032,83067.36265375883,-0.004880138111825971
2025-03-19,2025,86619.72,11.36928278225358,24.300646530419446,11.350949703070931,85046.18178696034,0.01833307918264815
2025-03-20,2025,84167.78,11.340567466664728,24.30526695743272,11.378835094889432,87451.10313997042,-0.03826762822470364
2025-03-21,2025,84002.83,11.33860576773413,24.307576128866422,11.350975420572219,85048.36899037454,-0.012369652838088996
2025-03-22,2025,83871.6,11.337042336939689,24.307576128866422,11.350975420572219,85048.36899037454,-0.013933083632529986
2025-03-23,2025,85668.55,11.35824105940339,24.307576128866422,11.350975420572219,85048.36899037454,0.007265638831171373
2025-03-24,2025,87208.28,11.376054559517653,24.309785823305717,11.360118063800087,85829.5012508568,0.0159364957175665
2025-03-25,2025,87347.65,11.377651411937567,24.310527761681353,11.353173954965678,85235.55644834129,0.024477456971888856
2025-03-26,2025,86776.29,11.371088706652332,24.313004282994193,11.396042489992476,88968.93029820408,-0.024953783340144753
2025-03-27,2025,87084.02,11.374628678729424,24.31525711687752,11.40400737798403,89680.3874397797,-0.029378699254605678
2025-03-28,2025,84325.32,11.342437454764038,24.312639823329217,11.324171174018396,82798.99263193773,0.018266280745642405
2025-03-29,2025,82587.05,11.321608167556837,24.312639823329217,11.324171174018396,82798.99263193773,-0.0025630064615587145
2025-03-30,2025,82270.72,11.317770551796006,24.312639823329217,11.324171174018396,82798.99263193773,-0.00640062222239024
2025-03-31,2025,82431.02,11.319717101366345,24.31067165612949,11.32676840751527,83014.3204563848,-0.0070513061489254625
2025-04-01,2025,85091.6,11.351483602286514,24.306295766968493,11.358206648220246,85665.60209455699,-0.006723045933732408
2025-04-02,2025,82460.57,11.320075518679397,24.312413349661337,11.32421556174759,82802.66797276959,-0.004140043068192156
2025-04-03,2025,83140.81,11.328290955362009,24.309652880675806,11.342923166304063,84366.28772948436,-0.014632210942053803
2025-04-04,2025,83760.47,11.335716456798972,24.307853648398638,11.348339197488956,84824.4577864662,-0.012622740689984369
2025-04-05,2025,83328.69,11.330548186623856,24.307853648398638,11.348339197488956,84824.4577864662,-0.01779101086509982
2025-04-06,2025,78111.49,11.265892444084932,24.307853648398638,11.348339197488956,84824.4577864662,-0.08244675340402452
2025-04-07,2025,79174.71,11.279412208627793,24.30481895555531,11.334151844225712,83629.51978538597,-0.054739635597918834
2025-04-08,2025,76350.32,11.243087501862618,24.295647990991604,11.388493070662825,88299.79550368614,-0.14540556880020716
2025-04-09,2025,82605.31,11.321829243157117,24.292068689691835,11.380915728225293,87633.24624121682,-0.059086485068176486
2025-04-10,2025,79661.54,11.285542188710458,24.287845442027553,11.342454190557909,84326.7312629829,-0.05691200184745071
2025-04-11,2025,83400.1,11.331404787386887,24.287817132742955,11.339551927041287,84082.34767169245,-0.008147139654399282
2025-04-12,2025,85283.81,11.353739914761938,24.287817132742955,11.339551927041287,84082.34767169245,0.014187987720651662
2025-04-13,2025,83673.63,11.334679153074262,24.287817132742955,11.339551927041287,84082.34767169245,-0.004872773967024457
2025-04-14,2025,84449.74,11.343911843486387,24.287859596369326,11.342454190557909,84326.7312629829,0.0014576529284777706
2025-04-15,2025,83655.45,11.334461856713444,24.29002002906979,11.335619169769886,83752.32158909271,-0.0011573130564421774
2025-04-16,2025,84077.66,11.339496174526065,24.28521208246405,11.365520006032563,86294.4018109202,-0.026023831506497785
2025-04-17,2025,84897.03,11.349194389355388,24.28824168788631,11.348875187729,84869.93505455393,0.00031920162638776617
2025-04-18,2025,84500.97,11.344518292569319,24.28824168788631,11.348875187729,84869.93505455393,-0.0043568951596810734
2025-04-19,2025,85160.03,11.352287471285418,24.28824168788631,11.348875187729,84869.93505455393,0.0034122835564183163
2025-04-20,2025,85019.08,11.350630980870935,24.28824168788631,11.348875187729,84869.93505455393,0.0017557931419354134
2025-04-21,2025,87401.58,11.378268639283428,24.299144551973104,11.401040194740224,89414.68368767278,-0.022771555456795767
2025-04-22,2025,93422.08,11.444882998847843,24.32502027124998,11.44740783891894,93658.2538362282,-0.0025248400710964347
2025-04-23,2025,93514.03,11.445866757495818,24.349724525893777,11.428506724637748,91904.63337421356,0.017360032858070085
2025-04-24,2025,93768.11,11.448580098510424,24.36141762614796,11.440951286788247,93055.49241208837,0.007628811722177886
2025-04-25,2025,94677.67,11.458233454115138,24.37136235827717,11.46642388528645,95456.30526610088,-0.008190431171311019
2025-04-26,2025,94602.27,11.457436750523746,24.37136235827717,11.46642388528645,95456.30526610088,-0.00898713476270352
2025-04-27,2025,93800.39,11.448924292768188,24.37136235827717,11.46642388528645,95456.30526610088,-0.017499592518261053
2025-04-28,2025,94939.51,11.460995230937577,24.38664028606861,11.47514242353201,96292.18323658408,-0.014147192594432312
2025-04-29,2025,94311.72,11.45436074509827,24.39106209418482,11.464518087071625,95274.5580516992,-0.01015734197335405
2025-04-30,2025,94260.56,11.45381814147429,24.389623570378056,11.456974782067174,94558.57682855049,-0.00315664059288423
2025-05-01,2025,96399.26,11.476253804220626,24.400368718642724,11.488788874394764,97615.23674378554,-0.012535070174138241
2025-05-02,2025,96829.08,11.480702641372792,24.417296998199948,11.472134457681493,96002.97482031639,0.00856818369129897
2025-05-03,2025,95919.83,11.471268017389567,24.417296998199948,11.472134457681493,96002.97482031639,-0.0008664402919258407
2025-05-04,2025,94502.22,11.456378605269393,24.417296998199948,11.472134457681493,96002.97482031639,-0.015755852412100424
2025-05-05,2025,94814.66,11.459679317637583,24.427824231556716,11.468388187367173,95643.9945640429,-0.008708869729590063
2025-05-06,2025,96741.81,11.479800956146125,24.425712834281885,11.49353720307073,98079.84816253735,-0.013736246924604956
2025-05-07,2025,96964.99,11.48210526450034,24.429216249567844,11.480754276698942,96834.07993021204,0.0013509878013984178
2025-05-08,2025,103074.69,11.543209150051782,24.43209741698497,11.523130259563645,101025.70410800817,0.02007889048813638
2025-05-09,2025,102923.9,11.541745159187261,24.440261305411006,11.54877091345581,103649.56421401491,-0.0070257542685485674
2025-05-10,2025,104522.93,11.557161752153995,24.440261305411006,11.54877091345581,103649.56421401491,0.008390838698185021
2025-05-11,2025,103972.61,11.551882778052141,24.440261305411006,11.54877091345581,103649.56421401491,0.00311186459633106
2025-05-12,2025,102844.21,11.540970597920365,24.44038769324683,11.544195234502629,103176.38047854482,-0.0032246365822636847
2025-05-13,2025,104162.22,11.553704770579325,24.4381638534589,11.551412631467715,103923.73912167305,0.00229213911160997
2025-05-14,2025,103502.96,11.547355490312432,24.445916084187502,11.547235800713015,103490.57251352046,0.00011968959941732749
2025-05-15,2025,103619.44,11.548480235992084,24.44868934824096,11.547718508844016,103540.54031331606,0.0007617271480686583
2025-05-16,2025,103400.5,11.546365076634716,24.45494133586061,11.545252867390786,103285.560938065,0.0011122092439297404
2025-05-17,2025,103126.14,11.543708178121335,24.45494133586061,11.545252867390786,103285.560938065,-0.0015446892694512826
2025-05-18,2025,106245.65,11.57350914477208,24.45494133586061,11.545252867390786,103285.560938065,0.02825627738129377
2025-05-19,2025,105554.15,11.566979370362375,24.470800916852234,11.566335992770698,105486.26066676121,0.0006433775916772078
2025-05-20,2025,106602.98,11.576866745295005,24.478532103055535,11.576244531319936,106536.67076746486,0.000622213975068675
2025-05-21,2025,109343.68,11.602251228366985,24.492634821970434,11.58962967326086,107972.26561438949,0.01262155510612395
2025-05-22,2025,111118.86,11.618355718196334,24.513968307138,11.595950757471236,108656.92902555648,0.022404960725097567
2025-05-23,2025,107201.63,11.582466732727122,24.518737048428918,11.590972230551222,108117.32191815773,-0.008505497824099706
2025-05-24,2025,107712.66,11.587222404982686,24.518737048428918,11.590972230551222,108117.32191815773,-0.0037498255685353143
2025-05-25,2025,108712.03,11.596457738558792,24.518737048428918,11.590972230551222,108117.32191815773,0.005485508007570417
2025-05-26,2025,109323.14,11.602063362644508,24.518737048428918,11.590972230551222,108117.32191815773,0.011091132093286049
2025-05-27,2025,108948.37,11.59862937926957,24.527360588452215,11.592193070793888,108249.39650026296,0.006436308475681329
2025-05-28,2025,107755.81,11.587622927625992,24.53695469498549,11.591662220139177,108191.94748703102,-0.004039292513185799
2025-05-29,2025,105678.84,11.568159962603035,24.529272556190676,11.581522277193253,107100.43062398462,-0.01336231459021775
2025-05-30,2025,104128.24,11.553378495431616,24.515477751603928,11.571311142244683,106012.37825263574,-0.017932646813067166
2025-05-31,2025,104660.63,11.55847829939977,24.515477751603928,11.571311142244683,106012.37825263574,-0.012832842844913372
2025-06-01,2025,105576.65,11.567192508379994,24.515477751603928,11.571311142244683,106012.37825263574,-0.004118633864688803
2025-06-02,2025,105893.5,11.57018915104664,24.509428523116284,11.564058634608834,105246.30400740406,0.006130516437805156
2025-06-03,2025,105468.67,11.566169220970234,24.51790072872621,11.575602570570288,106468.30035434278,-0.009433349600053376
2025-06-04,2025,104850.65,11.56029223564323,24.519855543922183,11.571322015159303,106013.53092243959,-0.011029779516073646
2025-06-05,2025,101711.03,11.529891032399552,24.513586636794912,11.557910942578612,104601.26691927969,-0.028019910179059693
2025-06-06,2025,104330.36,11.555317682045537,24.51250633013591,11.564058634608834,105246.30400740406,-0.0087409525632971
2025-06-07,2025,105682.73,11.568196771565047,24.51250633013591,11.564058634608834,105246.30400740406,0.00413813695621279
2025-06-08,2025,105728.22,11.568627118249568,24.51250633013591,11.564058634608834,105246.30400740406,0.004568483640733589
2025-06-09,2025,110094.18,11.609091460278155,24.521201469336788,11.571322015159303,106013.53092243959,0.03776944511885105
2025-06-10,2025,110151.25,11.609609700327697,24.53082126126532,11.600914208853034,109197.58305510982,0.008695491474663086
2025-06-11,2025,108721.96,11.59654907662426,24.534469112836604,11.591662220139177,108191.94748703102,0.004886856485082802
2025-06-12,2025,106118.32,11.572309976991798,24.536376382141864,11.591662220139177,108191.94748703102,-0.019352243147379156
2025-06-13,2025,106003.86,11.571230787525531,24.543476139261998,11.591662220139177,108191.94748703102,-0.02043143261364655
2025-06-14,2025,105500.95,11.566475236597052,24.543476139261998,11.591662220139177,108191.94748703102,-0.025186983542125674
2025-06-15,2025,105598.09,11.567395562969512,24.543476139261998,11.591662220139177,108191.94748703102,-0.02426665716966525
2025-06-16,2025,106972.04,11.580322770885836,24.552472291151624,11.591662220139177,108191.94748703102,-0.011339449253341627
2025-06-17,2025,104717.76,11.559024009980673,24.557165125592977,11.591662220139177,108191.94748703102,-0.03263821015850432
